epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
c1ccc(CN2CCCC2CO)ccc1,c1ccc(CN2CCCC2)cc1,C([n+]1cn(c(c1)C)C)C,c1ccc(CN2CCCC2)cc1,C(C)CNCCC,C1CN(Cc2ccccc2)C(C1)CO
C1CCN(CCCN(CCCN(CCN(CCN1C)C)C)C)C,c1c(C(C(C)NC)O)cccc1,C1CCCCCC1N(C1CCCCC1)C,c1cc(CN2CCCC2)ccc1,c1ccc(c(CN2CCCC2)c1)F,n1(C)cc[n+](CCCC)c1C
N(CCC)(CCC)CCC,C1CCCC(C1)N(C1CCCCC1)C,C1CN(Cc2ccc(F)cc2)CC1,C1CCC(N2CCCCC2)C1,C(C)CNCCC,C1CC(CCC1)N(C1CCCCC1)C
N1(CCCN(C)CCCN(C)CCCN(CC1)C)C,c1(ccccc1)C[n+]1ccn(c1C)C,N(C(C)C)(C(C)(C)C)C,C1CCCCC1N(C)C1CCCCC1,C(CCCCC[n+]1c(C)n(C)cc1)C[n+]1c(n(C)cc1)C,c1cc(C[n+]2c(n(cc2)C)C)ccc1C
N(C)(C)c1ccccc1,C1(N(CCCC1)Cc1ccccc1)CO,C(N(C)CC)C,C12CC3CC(C2)CC(C1)([N+](C)(C)C)C3,C(CCC)C[n+]1c(C)n(cc1)C,C1CCCC(N(C2CCCCC2)C)C1
C(C)N(CCC)CCC,c1cccc(C(C(NC)C)O)c1,C1CN(Cc2ccccc2)CC1,C1CC(CCC1)N(C1CCCCC1)C,C(c1ccccc1)N1CCCC1,C1CCCCC1N(C1CCCCC1)C
c1(C)c(C)[n+](c(c1C)C)C,C(CC)[N+](CCC)(CCC)CCC,C1CCC(N(C1)Cc1ccccc1)CO,C1CCC(N(C1)Cc1ccccc1)CO,C(C)CNCCC,C1CCC2C3CC(CN2C1)C1[N+](CCCC1)(C3)C
c1(ccccc1)CN1CCCC1,C([n+]1ccn(c1)C)CC,C(CN(CC)CC)C,C(C)CN(CCC)CCC,c1ccc(cc1)C[N+](Cc1ccccc1)(C)C,C1CCC(N(C2CCCCC2)C)CC1
C1C(N(C)CCCCN(CCN(C)CCC1)C)C,C(C)[n+]1ccn(C)c1,C(CC)CNCCC,C1CCCCCN1,C12C3CC(CN2CCCC1)C1[N+](C)(CCCC1)C3,C1CC(CO)N(Cc2ccccc2)C1
C12CC3CC(CC(C3)C2)C[N+](C)(C)C1,C1C(CCCC1)N(C1CCCCC1)C,c1(C)[n+](CCCC)ccn1C,C(C)CN(CCC)CCC,C(c1ccccc1)N1C(CO)CCC1,C1CC(N(C2CCCCC2)C)CCC1
C1CCN(Cc2ccccc2)CC1,C1CCC(N(C1)Cc1ccccc1)F,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C1CC(CCC1)N(C1CCCCC1)C,C1CCCCCN1,C1CCCC(C1)N(C1CCCCC1)C
c1(C)c(C)ccc(c1)N(C)C,c1(ccccc1)C[N+](C)(Cc1ccccc1)C,C1CN(Cc2ccccc2)CC1,C(CCCC)[n+]1ccn(c1)C,C(C)CNCCC,C1CC(N(C2CCCCC2)C)CCC1
C1CCN(CCCN(CCN(CCNC(C1)C)C)C)C,C(C)CCCCCC[N+](C)(C)C,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C(C)CN(CCC)CCC,c1c(cccc1)CN1CCCC1CO,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C
c1cc(ccc1)CN1CCCC1,C(C)C[n+]1c(n(c(c1C)C)C)C,C12CC3CC(CC(C2)(C1)C3)[N+](C)(C)C,C1CCCC(N(C)C2CCCCC2)C1,C1CCC2C3CC(C[N+]21CCC1)(C)CCCC3,C1CCC(N(C2CCCCC2)C)CC1
N(C(C)CC)(CC)CC,C1(N(CCCC1)C)C1CCCCC1,c1cccc(C(C(C)NC)O)c1,C1CCC[N+]1(C)Cc1ccccc1,C(C)CNCCC,c1cccc(CN2CCCC2)c1
C1CCCN(Cc2ccccc2)CC1,c1cccc(C(C(C)NC)O)c1,C1C2CC3CC1(CC(C3)C2)N,C1CC(CCC1)N(C1CCCCC1)C,C(N(CC)CC)C,C12CC3CC(C2)(CC(C3)C1)[N+](C)(C)C
c1ccccc1C(O)C(NC)C,c1cc(c(cc1)CN1CCCC1)F,C(N(CC)CC)C,C1N(CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)C1)C,C(C)CNCCC,C1CCC(N(C2CCCCC2)C)CC1
C(O)C(O)C(O)c1ccccc1,N(CCO)(CCO)C,c1cccc(c1)C(C(NC)C)O,c1ccccc1CN1C(CO)CCC1,C(N(CC)CC)C,C1C2C3CCCCN3CC1C1[N+](CCCC1)(C2)C
C(C)N(CC)CC,c1cc(C[N+]2(C)CCCC2)ccc1,C(CCCCCCCC)CCCCCCC[N+](C)(C)C,CCCN(CCC)CCC,C1CCC(N(C)C2CCCCC2)CC1,C1(CO)N(Cc2ccccc2)CCC1
c1ccc(cc1)CN1CCCC1,C(N(CC)CC)C,C(C)CNCCC,C(CC)N(CCC)CCC,Cn1cc[n+](CCCC)c1C,C1CC[N+](Cc2ccccc2)(C1)Cc1ccccc1
C1CCC2C3CC(CCCC3)[N+]2(C)CCCCC21,C1CCCC(N1)c1ccccc1,c1c(CN2CCCC2)ccc(F)c1,c1cc(CN2CCCC2)ccc1,C(C)C[n+]1c(C)n(C)cc1,c1ccccc1C(C(NC)C)O
c1cccc(C[n+]2c(n(C)cc2)C)c1,c1(n(C)c(C)[n+](C)c1)C,N(CCC)(CCC)CCC,C1CCCCN1,C(C)CC[n+]1cn(cc1)C,c1cccc(c1)CN1CCCC1CO
C(C)[N+](CC)(CC)CCC,C1CCCC(N(C1)C1CCCCC1)C,c1c(cccc1)C(C(NC)C)O,c1ccccc1CN1CCCC1,C(N(CC)CC)C,N(CC)(CC)CC
C1CCN(CCN(CCCN(CCN(CCCCN1C)C)C)C)C,C(CC)C[n+]1ccn(C)c1,C(CN(CC)CC)O,c1ccccc1C[N+]1(C)CCCC1CO,c1ccc(C(O)C(NC)C)cc1,c1c(CN2CCCC2CO)cccc1
C(C[n+]1ccn(c1C)C)C,N(CC)(CC)CC,C(C)N(CC)CC,C([n+]1c(C)ccn1C)C,C(C)CCNCCC,C(CC)C[n+]1cn(cc1)C
C1CN(CCCC1)Cc1ccccc1,c1cc(ccc1)CN1CCCC1CO,c1(cc(ccc1)CN1CCCC1)F,C(CCCCC[n+]1ccn(C)c1C)[n+]1ccn(c1C)C,C1CCCCC1N(C)C1CCCCC1,c1ccccc1C(C(C)NC)O
C(C)CNCC,c1ccc(cc1)CN1CCCC1CO,C(CO)N(CCO)CCO,c1cccc(C[N+]2(CCCC2CO)C)c1,C1CC(CCC1)N(C)C1CCCCC1,c1ccc(F)c(C[N+](C)(Cc2cc(F)ccc2)C)c1
C1CCCN(CCN(CCCN(CCC1)C)C)C,Cn1c([n+](cc1)CC)C,C1CCN(C1)Cc1c(F)cccc1,c1ccc(cc1)C(O)C(C)NC,C(C)[n+]1c(C)n(C)cc1,c1cccc(c1CN1CCCC1)F
CCNCCC,c1c(F)ccc(c1)CN1CCCC1,c1cc(CN2CCCC2)ccc1F,C1C2C3CN4C(CCCC4)C(C[N+]2(C)C1)C3,[n+]1(c(n(cc1)C)C)CCCC,c1c(C)n(C)c(C)[n+]1CCCC
c1cc(CN2CCCC2)cccc1,C(C)N(CC)CC,C(C)(N(CC)CC)C,C1(CCCCC1)N(C)C1CCCCC1,c1ccc(cc1)CN1C(CO)CCC1,c1cccc(CN2CCCC2CO)c1
C(C)CCCNCC,C1CCCN(C1)Cc1ccccc1,C1CN(CCN(CCN(C)CCN(C)CCN1C)C)C,C(C)CN(CCC)CCC,c1cc(CN2CCCC2CO)ccc1,C1C2C3[N+](CC1C1N(CCCC1)C2)(CCCC3)C
c1c(Cn2c(C)[n+](cc2)C)cc(C)n(c1C)C,C1CCCCN1,C1CCN(Cc2ccc(F)cc2)C1,C1CCCC(N(C)C2CCCCC2)C1,C(C)CN(CCC)CCC,C(N(C)C(C)C)(C)C
c1cc(ccc1)CN1CCCC1,C1CCC(C1)N(C1CCCCC1)C,c1(c(c(n(C)[n+]1C)C)C)C,c1ccc(CN2CCCC2)cc1,c1cccc(C(O)C(C)NC)c1,C(C)CNCCC
c1ccccc1CN1CCCC1CO,c1ccccc1CN1CCCC1CO,C(C)CCCCCCCCCCCCCC[n+]1ccn(c1)C,c1ccccc1C(C(C)NC)O,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C(N(CC)CC)C
c1ccc(cc1)CN1CCCC1,C(C)CNCCC,C1CCC(N(C2CCCCC2)C)C1,C1CCC(CC1)N(C)C1CCCCC1,C1CN(Cc2ccccc2)CC1,c1ccccc1CN1CCCC1CO
C1C2CC3CC(C1)(CC(C3)[N+]2(C)C)C,C(N(CC)CC)C,C1CCC(N(C2CCCCC2)C)CC1,C1CCC(CC1)N(C1CCCCC1)C,c1c(cccc1)C[N+](Cc1ccccc1)(C)C,C(c1cc(ccc1)F)N1CCCC1
C(CNCCC)C,c1(ccccc1)CN1CCCC1CO,C1CCCC(N(C1)Cc1ccccc1)O,N(CCC)CCC,C([N+](CCC)(CCC)CCC)CC,C1CCCN1Cc1ccc(F)cc1
c1ccc(cc1)CN1CCCC1CO,C1CCN(Cc2ccccc2)C1,C(N(CC)CC)C,C(C)CCCCCCCCCCCC[N+](C)(C)C,c1cc(cc(CN2CCCC2)c1)F,c1cccc(c1)C(C(NC)C)O
C(N(CC)CC)C,C1CCN(C)CC1,c1[n+](C)c(C)n(c1)CC,C(C)CNCCC,C(N(CC)CC)C,C1CCC(CN1)Cc1ccccc1
c1(ccccc1)CN1CCCC1,C(N(CC)CC)C,C(C)(NC(C)C)C,c1cccc(C(C(C)NC)O)c1,C1CCC(N(Cc2ccccc2)C1)CO,C1CCCC2N1CC1C3[N+](CC2C1)(CCCC3)C
C(N(CC)CCO)c1ccccc1,c1cc(ccc1)CN1CCCC1CO,C1N(CCN(C)CCN(CCN(CCN(C)CCN(C)C1)C)C)C,n1(C)cc[n+](c1C)CC,c1cc(F)cc(c1)CN1CCCC1,C12CC(C3CCCCN3C1)C[N+]1(CCCCC12)C
C(N(C)CC)C,c1ccc(C[N+](Cc2ccccc2)(C)C)cc1,C(C(NCC)CC)O,C(C(C(c1ccccc1)O)O)NC,C1CCCCCC1N(C1CCCCC1)C,C1CCC(CC1)N(C1CCCCC1)C
C12CC3CC(CC(C2)C3)C[N+](C1)(C)C,c1cc(ccc1)CN1CCCC1,C1(CCCCCC1)N(C1CCCCC1)C,c1(CN2CCCC2CO)cccc1,c1(CN2CCCC2)ccccc1,c1cc(C(C(C)NC)O)ccc1
C1C2CC3[N+](C)(C)CC(CC(C1)C3)CC2,N(CC)(CC)CC,C(C)(N(CC)CC)C,C12C3CCCCN3CC(C3[N+](C2)(C)C)CC1,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C1CC(CO)N(Cc2ccccc2)C1
C1CCCN(CCCN(C)CCCN(CCN1)C)C,c1(ccccc1)C[n+]1c(C)n(C)cc1,c1(C)c[n+](c(C)n1C)C,c1ccccc1CN1C(CCC1)CO,C1C2CC3CC(CC1([N+](C)(C)C)C3)C2,C(C(NC)C)(O)c1ccccc1
c1ccccc1CN1CCCC1CO,C12CC3CC(CC(C3)C1)([N+](C)(C)C)C2,c1ccc(CN2CCCC2CO)c(F)c1,C1C2[N+](C)(C)CC3CC(C2)CC1C3,C1CCCCC1N(C)C1CCCCC1,C1C2CC3CC1CC([N+](C)(C)C)(C3)C2
C(N(CC)CC)C,C(C)CN(CCC)CCC,C(N(C)C)(c1ccccc1)O,c1cc(CN2CCCC2)ccc1,c1(CN2CCCC2CO)ccccc1,c1ccccc1C(O)C(C)NC
c1c(CN2CCCC2CO)ccccc1,C12CC3CC(C1)CC(C3)(C2)[N+](C)(C)C,CN(CC(C)C(c1ccccc1)O)C,C1CCCC(N)C1,c1ccc(C[N+](C)(C)Cc2ccccc2F)cc1,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C
C(CO)(N(CC)CC)C,C1CC(N(Cc2ccccc2)C1)CO,C(C)(N(CC)C(O)C)C,c1cccc(c1)CN1CCCC1,C(N(CC)CC)C,C(CNCC(C)O)C(O)c1ccccc1
C(CCC)N(CCC)CCC,C1(CCCCC1)N(C1CCCCC1)C,C1(N(C2CCCCC2)C)CCCCC1,c1ccc(c(CN2CCCC2)c1)F,C(C)C[n+]1ccn(c1)C,C(C(C(C)NC)O)c1ccccc1
C1CCN(C)CCN(CCN(CCN(C)CCN1C)C)C,C1C([N+](C)(C)C)CC23CCCCC31CC(C2)[N+](C)(C)C,C1CCCC(N(C1)C)C1CCCCC1,c1ccccc1CN1CCCC1,C(C)[N+](CC)(CC)CC,C(C)CC[n+]1ccn(C)c1
C(C)NCCC,C(CC)NCCC,C(CN(CCO)CCO)O,c1ccccc1C(O)C(C)NC,c1c(CN2C(CO)CCC2)cccc1,Cc1c[n+](C)c(n1C)C
C([N+](C)(C)C)Cc1ccccc1,c1cccc(c1)C(C(C)NC)O,N(CC)(CC)CC,C1C2CC3CC(CC1([N+](C)(C)C)C3)C2,C(C)CN(CCC)CCC,C1CCCC(N(C)C2CCCCC2)C1
c1c(cccc1C)C[n+]1c(n(C)cc1)C,C1CCCN(C1)Cc1ccccc1,N(C)(CC)CC,C12C3CCCCN3CC(C2)C2[N+](C1)(C)CCCC2,c1c(cccc1)CN1CCCC1,c1c(F)ccc(c1)CN1CCCC1
N(CC)(CC)CC,c1(ccccc1)CN1CCCC1CO,C(C)(C)N(CC)CC,C1CCCNCC1,c1c(ccc(c1)F)C[N+](Cc1cc(F)ccc1)(C)C,C1CCC(N(C2CCCCC2)C)CC1
c1c(cccc1)CN1CCCC1,c1ccccc1C(O)C(NC)C,C1C2CC3CC1(CC(C2)C3)[N+](C)(C)C,C1CN(Cc2cccc(F)c2)CC1,C(CCCC[n+]1ccn(C)c1C)[n+]1ccn(C)c1C,Cn1c(C)c([n+](C)c1C)C
c1ccccc1CN1CCCC1CO,C1CCCCCC2[N+](CCCCC21)(C)C,c1ccc(CN2CCCC2)cc1,Cn1c([n+](cc1)C)C,c1cc(ccc1)CN1C(CO)CCC1,C1CCCC2N1CC1C3[N+](CC2C1)(C)CCCC3
C(N(CC)CC)C,C1CCCCC([n+]2cn(C3CCCCC3)cc2)C1,C(CC)N(CCC)CCC,C1CC(CCC1)N(C1CCCCC1)C,c1(CN(C)C(C(O)c2ccccc2)C)ccccc1,C(C)CNCCC
CN(CCC)CC,c1(F)ccccc1CN1CCCC1,c1(C)n(cc[n+]1CCCC)C,c1cccc(C[N+](C)(C)Cc2ccccc2)c1,C(N(CC)CC)C,c1cccc(CN2CCCC2)c1
c1cc(ccc1)CN1CCCC1,C1CN2CC3CC(C[N+]4(C)CCCCC4)C3C1,C1CN(CCN2CCOCCOCCOCC2)CCOCCOCC2,C1CC(CCC1)N(C1CCCCC1)C,C(C)CNCCC,C1CC(CCC1)N(C1CCCCC1)C
c1cccc(CN2CCCC2CO)cc1,c1(ccc(cc1)F)CN1CCCC1,C1CCC(C1)N(C1CCCCC1)C,C1CCC(CC1)N(C1CCCCC1)C,c1ccccc1CN1C(CO)CCC1,CCCN(CCC)CCC
c1n(c(c[n+]1C)C)C,C1CCC(CC1)N(C1CCCCC1)C,C(CC)CN(CCC)CCC,C1CCC(CC1)N(C1CCCCC1)C,c1(n(c(C)[n+](c1C)C)C)C,C(CNCCC)C
C1N(CCCN(CCN(CCCN(CC1)C)C)C)C,c1cc(ccc1)CN1CCCC1CO,C(CCC)CC[n+]1c(C)n(cc1)C,C1(CCCCC1)N(C)C1CCCCC1,c1ccccc1CN(C(C(O)c1ccccc1)C)C,C(C(C)NC)(O)c1ccccc1
CC1CCN(CCCN(C)CCN(CCC1)C)C,C1C2C3CCCC[N+]3(C)C(CCC3)C2CCC1,c1(CN2CCCC2)ccccc1,C12CC3CC(CC(C3)C2)([N+](C)(C)C)C1,c1cc(ccc1)C(O)C(C)NC,C1CCCC(N(C)C2CCCCC2)C1
C(c1ccccc1)CN1CCCC1,c1ccc(CN2CCCC2CO)cc1,C(C)(N(CC)CC)C,C12C3N(CCCC3)CC(C2)C2CCCC[N+]21C,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,c1(ccccc1)C(C(NC)C)O
Cc1n(c([n+](c1C)C)C)C,C1(CCCC1)N(C1CCCCC1)C,C1(CCCOCC1)N(C1CCCCC1)C,c1cc(C(C(C)NC)O)ccc1,c1cc(ccc1)CN1CCCC1CO,C(C)C(N(CC)CC)C
c1c(Cn2cc[n+](c2C)C)ccccc1,C(C)CN(CCC)CCC,c1ccc(CN2CCCC2CO)cc1,C12C3CCCCN3CC(C3[N+](C1)(C)C)C2,C1CCCCCC1N(C)C1CCCCC1,c1cccc(C(O)C(C)NC)c1
c1(ccccc1)CN1CCCC1,C1CC(CC1)N(C1CCCCC1)C,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C,c1(C)[n+](c(c(C)n1C)C)C,C(C)CNCCC,CCCNCCC
Cn1c(C)[n+](cc1)CCC,C1CN(C)CCN(C)CCCN(C)CCN(C)CCN1,C(C)(N(CC)C(O)C)C,C1CC(CCC1)N(C1CCCCC1)C,c1ccc(cc1)C(O)C(C(NC)C)O,c1(C)cc(ccc1)CN1CCCC1
C1CCCC(NCCNCCNC(CCCN1C)C)C,C1CCN(C1)Cc1ccccc1,C1CCN(Cc2ccc(F)cc2)C1,C1CC(CCC1)N(C1CCCCC1)C,c1cc(CN2C(CO)CCC2)ccc1,C(C)CN(CCC)CCC
c1ccccc1N(C)Cc1ccccc1,C1CC(C)(C[n+]2ccn(c2)CC2CCCCC2)CC1,C(C(NC)C)(O)c1ccccc1,CN(C(C)C)C(C)C,C(N(CC)CC)C,C1CCCC(C1)N(C1CCCCC1)C
C1C2C3CC(CC(C1)C3)(C2)[N+](C)(C)C,C1CCC2C3CC(C[N+]3(CCCC4)C)C2C1,c1c(cccc1)C(C(NC)C)O,c1cc(ccc1)C(O)C(C)NC,C(C)CN(CCC)CCC,C(CCCCCCCCC[n+]1ccn(c1C)C)[n+]1ccn(C)c1C
c1ccc(cc1)CN1CCCC1,c1c(cccc1)C(C(C)NC)O,C(CN(CCO)CCO)CO,c1ccc(F)c(CN2CCCC2)c1,c1ccccc1CN1C(CO)CCC1,C(CCC)NCCCC
C1C(N(C)CCCCN(CCN(CCN1C)C)C)C,c1c(ccc(F)c1)C[N+](C)(C)Cc1ccccc1,c1c(cccc1)CN1CCCC1,C(C)CC[n+]1ccn(c1)C,C(CCN(C)C)CCCCCN(C)C,C1(N(C)C2CCCCC2)CCCCC1
CN1CCCN(C)CCCN(CCN(CC1)C)C,c1ccc(C[n+]2ccn(c2C)C)cc1,c1cc(F)c(F)c(c1)CN1CCCC1,C(CC)C[n+]1ccn(c1)C,c1ccc(CN2CCCC2CO)cc1,n1(C)c(C)[n+](CCCC)cc1
C(O)CCO,C(N(CC)CC)C,c1(ccccc1)CN1CCCC1,C(N(CC)CC)C,c1c(ccc(CN2CCCC2)c1)F,C(CC[n+]1c(n(c(c1C)C)C)C)CCC[n+]1ccn(c1C)C
c1ccc(CN2CCCC2CO)ccc1,C(N(CC)CC)C,C1CCN(Cc2ccccc2)C1CO,C1(CCCCC1)N(C1CCCCC1)C,C1CC(CO)N(Cc2ccccc2)C1,C(C1CCCN1Cc1ccccc1)O
[n+]1(c(n(cc1)C)C)C,c1(ccccc1)C(C(C)NC)O,C1CN(CCN(CCN(C)CCN(C)CCN1C)C)C,C1CCC(CC1)N(C1CCCCC1)C,C(C)(N(C(C)C)CC)C,C1CCC(CC1)N(C1CCCCC1)C
c1cc(ccc1)CN1CCCC1,c1(ccccc1)CN1CCCC1CO,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1CCCC(CC1)N(C)C1CCCCC1,C1CCCC(C1)N,C1C2C3N(CC1C1CCCC[N+]1(C2)C)CCCC3
c1(ccccc1)C[n+]1ccn(C)c1C,c1ccc(cc1)CN1CCCC1CO,N1(Cc2ccc(F)cc2)CCCC1,c1ccc(cc1)CN1CCCC1CO,C1CC(N(C2CCCCC2)C)CCC1,CN(C(C(c1ccccc1)O)C)C
C1N(Cc2ccccc2)CCN1CO,C(CC)C[n+]1cn(cc1)C,C(C(NC)C)(c1ccccc1)O,N1(CCCC1)Cc1ccccc1,C1(CO)N(Cc2ccccc2)CCC1,C1CCCC(N(C2CCCCC2)C)C1
c1(ccccc1)Cn1c(C)[n+](cc1)C,c1cc(ccc1)C[n+]1c(C)n(C)cc1,N(CC)(CC)CC,C(C)(NC(C)C)C,C1CCCCCC1N(C)C1CCCCC1,C1CCC[N+]2(C)C1C1CC(C3N(C1)CCCC3)C2
C(CCCCN(CCC)CCC)CCO,C(C)(N(CC)CC)C,C(C)(C)N(CC)CC,C1CC(N(C1)Cc1ccccc1)CO,C(C(O)c1ccccc1)(NC)C,C1CC(CO)N(Cc2ccccc2)C1
c1ccccc1CN1CCCC1,c1(C(C)N(C)C)ccccc1,[N+](C)(C)(C)CC1(CCCC1)c1ccccc1,C(CC)NCCC,C1CC(N(C)C2CCCCC2)CCC1,C(N(CC)CC)C
C1CCCCN1Cc1ccccc1,C(C)C[N+](CCCC)(CCC)CCC,CN(CC(c1ccccc1)O)C(C)C,C(N(CC)CC)C,C1(CO)N(Cc2ccccc2)CCC1,c1cc(ccc1)CN1CCCC1
C1CCN(CCN(CCN(C)CCN(CCN1C)C)C)C,C1CCCC(C1)N(C1CCCCC1)C,c1ccc(C(C(NC)C)O)cc1,C1N(Cc2ccccc2)CC1,C(C)(C)N(C(C)C)CC,c1(C(C(C)NC)O)ccccc1
c1ccccc1CN1CCCC1CO,C1CCCCN1Cc1ccccc1,C1CCC(N(C)C2CCCCC2)CC1,C(CC)CNCCCC,C(C(O)c1ccccc1)(NC)C,C1CCC(N(C2CCCCC2)C)CC1
C12CC3[N+](C)(C)CC(CC(CC2)C3)C1,C(C)C[n+]1cn(C)cc1,C(CO)N(CCO)CCO,C1CCC(CCC1)N(C)C1CCCCC1,c1cccc(c1)C(C(C)NC)O,c1c(cccc1)C(O)C(C)NC
c1c(cccc1)CN1CCCC1,C(C)CCC[n+]1cn(cc1)C,C(C)(NCC)CC,C(N(CC)CC)C,C1CCC2C3CC(C[N+]2(C)CC1)C1N(CCCC1)C3,n1(C)c(C)[n+](CCCC)cc1C
C(C)N(CC)CC,c1(C)n(c(C)[n+](c1C)C)C,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1N(Cc2ccccc2)C(CO)C1,C1C(N(C2CCCCC2)C)CCCC1,C1CCN(Cc2ccccc2)C1
C(C)N(CC)CC,C(C)(C)N(CC)CC,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,c1cc(ccc1)CN1C(CCC1)CO,C(C(C)NC)(C)C,C1CC(N(C)C2CCCCC2)CCC1
c1c(c(ccc1)C(O)C(C)NC)O,C(C)C[n+]1cn(C)cc1,C(N(CC)CC)C,C1(CO)N(Cc2ccccc2)CCC1,c1cc(ccc1)CN1CCCC1CO,C1CCCC2C3C[N+]4(CCCCC4C(C3)CN21)C
C12CC3CC(CC(C2)C1)C1[N+](C)(C)CCCCCC3,C12CC3CC(CC(C3)C2)C1[N+](C)(C)C,C(c1ccccc1F)N1CCCC1,C(C)CNCCC,C1C2C3CC(CN2CC1)C1CCCC[N+]1(C)C3,C(C)C(N(CC)C(C)C)C
C(N(CCC)CCC)C,n1(C)c(C)c[n+](c1)C,C1CCC(N(C1)Cc1ccccc1)CO,N(CC)(CC)CC,c1ccc(C[n+]2c(C)n(C)cc2)cc1,C1CCC(N(C2CCCCC2)C)CC1
C12CC3CC(CC(C3)C2)C1[N+](C)(C)C,C1CCCCC(N1)Cc1ccccc1,c1ccc(cc1F)CN1CCCC1,c1(ccc(CN2CCCC2)cc1)F,C(N(CC)CC)C,C(CNCCC)C
c1(ccccc1)CN1CCCC1,Cn1c(C)[n+](C)c(C)c1,N(CC)(CC)CC,c1ccccc1C(O)C(NC)C,C([n+]1cn(cc1)C)CCC,c1ccc(CN2CCCC2)cc1F
c1cccc(c1)C(C([N+](C)(C)C)C)C,c1c(cccc1)CN1CCCC1CO,c1cc(ccc1)C(N(C)C)C,c1cccc(c1)CN1CCCC1CO,c1ccc(CN2C(CO)CCC2)cc1,c1cccc(C(O)C(C)NC)c1
CN(CCC)CC,C1CCCCC2C1CC(C2)[N+](C)(C)C,C1CC(N(C1)Cc1ccccc1)CO,c1(ccc(C(O)C(C)NC)O)cc1,c1ccccc1CN1C(CO)CCC1,C1N(CCC1)Cc1ccccc1
C(CN(CC)CC)c1ccccc1,c1([n+](CC)c(n(C)c1C)C)C,c1cccc(c1)C(N(C)C)C,c1ccccc1CN1C(CO)CCC1,C1CCCCCN1,C(C)CNCCC
N(CC)(CC)CCC,C1CCCN(C1)Cc1ccccc1,C(C)(C)n1cc[n+](C)c1,C1C2C3CC(C4[N+](C3)(C)C)CN2CC1,c1cccc(C[N+](Cc2ccccc2)(C)C)c1,C(CC)C[n+]1cn(cc1)C
C(NCC)C,N(CC)(CC)CC,C12CC3CC(C1)CC(C2)(C3)[N+](C)(C)C,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C(c1ccccc1)(C(C)NC)O,c1ccc(cc1)CN1CCCC1
c1c(cccc1)C[n+]1ccn(c1C)C,C(C)(CC)N(CC)CC,c1(CN2CCCC2)ccccc1,C(C(C)NC(O)C)O,C12CC3CC(C2)CC(C1)([N+](C)(C)C)C3,c1ccc(cc1)C(O)C(C)NC
C1CN(Cc2ccccc2)CC1,C1CCC(C1)N(C1CCCCC1)C,C[N+](C)(CC12CC3CC(CC(C2)C3)C1)C,c1cccc(c1)C(O)C(C)NC,C1CCC2C3CN4CCCCC4C(C[N+]2(C)C1)C3,C1CCN(C1)Cc1ccccc1F
C1CCC(N(Cc2ccccc2)O)CCC1,C1(N(C)C2CCCCC2)CCCC1,C(C)CN(CCC)CCC,c1(ccc(cc1)F)CN1CCCC1,C1CCC[N+]2(C1)CC1(CC2CC2C1)C,CCCNCCC
c1ccccc1CN1CCCC1,C1CC(N(C)CC1)c1ccccc1,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,c1c(C)[n+](ccn1CC)C,C(C(C)NC)(O)c1ccccc1,C(CNCCC)C
c1(C)c(ccc(c1)F)C[n+]1c(n(cc1C)C)C,c1(C(C(C)NC)O)ccccc1,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C(c1ccccc1)N1CCCC1,C12([N+](C)(C)C)CC3CC(C2)CC(C1)C3,n1(c[n+](CCCC)cc1)C
C1CCN(CCCN(CCN(CCN(CCCCCN2CCOCCOCCOCCOCCOCC2)C)C)C)CC1,C(C)(N(CC)CC)C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,c1n(c(C)[n+](c1)C)C,C1CCCCC1N(C1CCCCC1)C,c1ccc(c(CN2CCCC2)c1)F
C(C)N(CCC)CC,CCN(CC)CC,C1C2C3CCCCN3CC1C1CCCC[N+]1(C)C2,C(O)CN(C)CCO,C(c1c(F)cccc1)N1CCCC1,C1CCCCN1
C1c2cccc3c2C[N+]3(CCCC3)Cc2c1,C1CCCC(C1)N(C1CCCCC1)C,c1ccc(CN2CCCC2CO)cc1,C([n+]1ccn(C)c1C)CCC,C1CCCCC1N(C1CCCCC1)C,C1CCCC(N(C)C2CCCCC2)C1
C1CCNC(CC1)Cc1ccccc1,C(N(CC)CC)C,C(CO)N(CCO)CCO,C(C)(C)N(C(C)C)CC,c1c(ccc(c1)F)C[N+](Cc1ccccc1)(C)C,C1CCCC(N(C)C2CCCCC2)C1
