origin: C1N(C)CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)C1, cl: C1N(CCN(C)CCN(C)C1)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: [N+]1(C)(C)CC(C)CC(C)C1, target: C1(C)C2CC([N+](C)(C)CC1)C2(C)C
origin: C1CNCCN(C2CCCCC2)C1, cl: CC(C)N(C(C)C)CC, target: C(C)(N(CC)C(C)C)C
origin: C1CCCCC1N, cl: CC(N(C(C)C)CC)C, target: C(N(C(C)C)CC)(C)C
origin: C1CCCC(N2CCCCC2)C1, cl: C(C)(N(CC)C(C)C)C, target: CC(N(C(C)C)CC)C
origin: C[n+]1cn(CC)cc1, cl: c1[n+](CC)ccn1C, target: CCn1cc[n+](C)c1
origin: C1CCC(N)CC1, cl: N(C(C)C)(CC)C(C)C, target: CC(N(C(C)C)CC)C
origin: C[N+]1(C)CC(C)CC(C)C1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1C2CC3([N+](C)(C)C)CC(C2)CC1C3, cl: C1[N+]2(CCCC2)C(C)CCC1, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1C2CC3CC(CC1([N+](C)(C)C)C3)C2, cl: C1(CCCC(C)[N+]1(CC)CC)C, target: [N+]1(C)(C)C(CC)CCCC1
origin: C1CC(C)(C)C[N+](C)(C(C)C)C1, cl: C1CCC(C)[N+](C)(C1C)C, target: CC1[N+](C)(CC)C(C)CCC1
origin: CC1(C)C[N+](C)(C)CC(C)(C)C=C1, cl: CC[N+]1(CC)CC(C)CC(C1)C, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: C1CCC(C)[N+](C)(C)C1C, cl: C1[N+](C)(C)CC(CC1C)C, target: C1CC(C)[N+]2(CCCC2)C(C)C1
origin: C1C2CC3CC(CC1([N+](C)(C)C)C3)C2, cl: CC1(C)CCC[N+](C)(C1)C, target: C1(C)(C)C[N+](C)(C)CC(C)(C)C=C1
origin: C(C)[N+](CC)(CC)CC, cl: CC[N+](CC)(CC)CC, target: [N+](CC)(CC)(CC)CC
origin: C(C)N(CCO)CCO, cl: CC(C)N(CC)C(C)C, target: C(C)N(C(C)C)C(C)C
origin: C(C)[n+]1ccn(C)c1, cl: CC(N(C(C)C)CC)C, target: N(C(C)C)(CC)C(C)C
origin: C1CN(C)CCN(C)CCN1C, cl: CN1CCN(CCN(CCN(C)CCN(C)CCN(C)CC1)C)C, target: C1CN(C)CCN(C)CCN1C
origin: C1CCCC(N)C1, cl: N1(C)CCN(CCCN(C)CCN(C)CCC1)C, target: CN1CCN(C)CCN(C)CC1
origin: C12CCCCC1[N+](C)(C)CCC2, cl: C1[CC2C(CCCC2)CCCC1, target: C[C@H]1CCC[C@@H](C)[N+]1(C)C
origin: C1C2C(CCCC2)CCC[N+]1(C)C, cl: C[C@1CCCC([N+]1(C)C)C, target: C[N+]1(C)[C@@H](C)CCC[C@H]1C
origin: C12C(CCCC1)CCC[N+]2(C)C, cl: C[C@1CCCC([N+]1(C)C)C, target: [C@@H]1(C)CCC[C@H](C)[N+]1(C)C
origin: C1C2CC3CC1CC([N+](C)(C)C2)C3, cl: [C@@CCCC[N+](C)(C)C, target: C1[C@@H](C)C[C@@H](C)C[N+]1(C)C
origin: C12([N+](C)(C)C)CC3CC(CC(C3)C1)C2, cl: C[C@1(CCCC(C)(C1)C)[N+]1(CCCC1)CC, target: [N+]1(C)(C)C[C@H](C)C[C@H](C)C1
origin: C1(C)(C)CCC[N+](C)(C)C1, cl: C1[N+](C)(C)C2CC(CC1)C2(C)C, target: C1[N+](C)(C)C[C@H](C)C[C@@H]1C
origin: C12CC3CC(C[N+](C)(C)C(C1)C3)C2, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1C2CC(C(C)CC[N+]2(C)C)C1(C)C, cl: C1(C[N+](C)(C)CC(C1)C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1C(C)[N+](CC)(CC)C(C)CC1, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C(C)[N+](CC)(CC)CC, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: C12C(C)(C)C(C1)C(C)CC[N+]2(C)C, cl: C1C(C)(C)[N+](C(C)(C)CC1)(CC)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: CC1CC(C[N+](C)(C)C1)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C12CC3CC(CC([N+](C)(C)C)(C3)C1)C2, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1(C)[N+](C)(CC)C(C)CCC1, cl: [P+](CC)(CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C12CC3CC(CC([N+](C)(C)C)(C1)C3)C2, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C[N+](C)(C)C12CC3CC(CC(C3)C1)C2, cl: [P+](C)(C)(C)C, target: C(C)[P+](CC)(CC)CC
origin: C(C)(C)N(C(C)C)CC, cl: CC(N(C(C)C)CC)C, target: CC(C)N(CC)C(C)C
origin: C1CC2C(CCC[N+]2(C)C)CC1, cl: [C@H2CCCCCCCCCCCCC[N+](C)(C)C, target: C[C@@H]1C[C@H](C)C[NH2+]C1
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: C1[C2C(C)(CCCC2)CCC1, target: C1C[C@@H](C)[NH2+][C@@H](C)C1
origin: C(N(CCO)CCO)C, cl: CC(CNCC(C)O)O, target: CC(N(C(C)C)CC)C
origin: C(C)[N+](CC)(CC)CC, cl: CCN(CC)CC, target: C(N(C(C)C)CC)(C)C
origin: C1CCC(N)CC1, cl: C(N(C)C)CCCCCN(C)C, target: CC(N(CC)C(C)C)C
origin: C1C2CC3CC1CC(C2)C[N+]3(C)C, cl: C1(C)[N+](C)(C)C(CCC1)C, target: CC1C[N+](C)(C)CC(C)C1
origin: CC(C)N(C(C)C)CC, cl: CC[N+](CC)(CC)CC, target: [N+](CC)(CC)(CC)CC
origin: C(N(C(C)C)CC)(C)C, cl: CC[N+](C)(CC)C, target: CC[N+](CC)(CC)CC
origin: CC1(C)CC(C)NCCNC(C)(C)CC(C)NCCN1, cl: CCN(CC)CC, target: N(C(C)C)(C(C)C)CC
origin: C1CCCCC1N, cl: CC(N(C(C)C)CC)C, target: C(C)N(C(C)C)C(C)C
origin: C1(C)(C)CCCC(C)(C)[N+]1(C)CC, cl: C1C(C)C[N+](C)(C)CC1C, target: CC1(C)CCCC(C)(C)[N+]1(C)CC
origin: CC(C)N(C(C)C)CC, cl: CC(N(C(C)C)CC)C, target: C(C)N(C(C)C)C(C)C
origin: C1(C)[N+](C)(CC)C(C)CCC1, cl: C[C@1CCCC([N+]1(CC)CC)C, target: [C@H]1(C)[N+](CC)(CC)[C@@H](C)CCC1
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C1C(C)(C)[N+](C(C)(C)CC1)(C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1C[N+](C)(CCCCC[N+]2(C)CCCC2)CC1, cl: CC(N(CC)C(C)C)C, target: CC(C)N(CC)C(C)C
origin: C(N(CCO)CCO)CO, cl: C(N(CC)CC)C, target: CCN(C(C)C)C(C)C
origin: CCN(CC)CC, cl: [N+](CCCCCC[N+](C)(C)C)(C)(C)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C(C)(C)N(C(C)C)CC, cl: C(C)[N+](CC)(CC)CC, target: CC(C)N(C(C)C)CC
origin: C(C)(C)N(C(C)C)CC, cl: CC1CC(C[N+](C)(C)C1)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C[n+]1ccn(C)c1, cl: CC[N+](CC)(CC)CC, target: C(C)[N+](CC)(CC)CC
origin: CC(C)N(CC)C(C)C, cl: CC(C)N(CC)C(C)C, target: CC(N(CC)C(C)C)C
origin: C1CCC(N2CCCCC2)CC1, cl: CC(C)N(C(C)C)CC, target: C(N(C(C)C)CC)(C)C
origin: C1(C)[N+](C)(CC)C(C)CCC1, cl: [NH2+]1CC(C)CC(C)C1, target: C1[NH2+]C[C@@H](C)C[C@@H]1C
origin: C1C(C)[N+](C)(CC)C(C)CC1, cl: [C@H2C(C)C(C)CCCCC2C, target: C[C@@H]1CCC[C@H](C)[NH2+]1
origin: C1(C)CCCC(C)[N+]1(C)CC, cl: C[N+]1(CCCC(C)C1)CC, target: C1CCC(C)[N+](C)(C)C1C
origin: C1CC(C)[N+](CC)(CC)C(C)C1, cl: CC[N+]1(CC2C3C4C(C[N+](CC)(C4)CC)C(C=C3)C2C1)CC, target: CC[N+]1(CC)C(C)CCCC1C
origin: C1(C)CCCC(C)[N+]1(C)CC, cl: CC1[N+](CC)(C(CCC1)C)CC, target: C1(C)[N+](C)(CC)C(C)CCC1
origin: C1C(C)C[N+](CC)(CC)CC1C, cl: n1(C)c[n+](CC)cc1, target: c1n(C)c[n+](CC)c1
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1CC(C[N+](C)(C)C1)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C(N)CNCCNCCNCCN, cl: N(CCN)CCNCCN, target: C(NCCN)CNCCN
origin: C(C)N(CC)CC, cl: C(CNCCN)NCCNCCN, target: C(NCCCNCCN)CN
origin: CC1(C)CC(C)NCCNC(C)(C)CC(C)NCCN1, cl: C1C(C)(C)NCCNC(C)CC(C)(NCCNC(C)CC(C)N1)C, target: C1NC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NC1
origin: C1CCCCC1N, cl: C1(C)(CCCC1)N, target: C[C@H]1CC(C)(C)NCCN[C@@H](C)CC(C)(C)NCCN1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C[C@1(C)C2CC(C2(C)C)C(C)CC1, target: C1[N+](C)(C)C[C@@H](C)C[C@H]1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1[C+](C)(CC(CC1C)C)C, target: C1[C@H](C)C[N+](C)(C)C[C@H]1C
origin: C1C2CC3CC1CC([N+](C)(C)C3)C2, cl: [N+]1(C)(C)C2CC(C1)CN(C2)CC, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C[N+]1(C)CC(C)CC(C)C1, cl: CC1CC(C[N+](C)(C)C1)C, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1CC([N+](C)(C)C(C1)C)C, target: C1C2CCCC([N+]2(C)C)CC1
origin: C1CCC(C)[N+](C)(C)C1C, cl: C(C)[N+]1(CC)C(CCCC1C)C, target: CC1[N+](CC)(CC)C(C)CCC1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1C(C)(C)CCCC(C)(C)[N+]1(CC)CC, target: C1[N+](C)(C)CC(C)CC1C
origin: C1CCC(C)[N+](CC)(CC)C1C, cl: C(C)[N+]1(C)C(CCCC1C)C, target: CC[P+](CC)(CC)CC
origin: C1C2C(C)(C)C1CCC[N+]2(C)C, cl: [N+]1(C)(C)CC(C)CC(C)C1, target: C1CCC(C)[N+](C)(C)C1C
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: C([N+]1(C)C2CC(C2(C)C)C(C)CC1)C, target: CC1(C)CCCC(C)(C)[N+]1(C)CC
origin: C1CC2CCCCC2[N+](C)(C)C1, cl: C([N+]1(CC(CC(C)C1)C)CC)C, target: C([N+]1(CC)C(C)CCCC1C)C
origin: C12CC3CC(C1)CC([N+](C)(C)C)(C2)C3, cl: CC1[N+](C)(C)C(CCC1)C, target: CC1[N+](C)(C)C(C)CCC1
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: C[N+]1(C)CC2C(CCCC2)CCC1, target: C1C[N+](C)(C)C2CC(C1)C2(C)C
origin: C1C2C(CCC1)CCC[N+]2(C)C, cl: [N+]1(C)(C)C2CC3CC(C2)CC(C1)C3, target: C12CC(C)(C)CC(C)(C[N+]1(C)C)C2
origin: CC1CC(C)C[N+](C)(C)C1, cl: C1CC2C(C1)CCC[N+]2(C)C, target: C1(C)(C)C2CCC[N+](C)(C)C1C2
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C1(C)C[N+](C)(C)CC(C)C1, target: C1C[N+](C)(C)C2C(C)(C)C(C1C)C2
origin: C1C(C)(C)NCCNC(C)CC(C)(C)NCCNC1C, cl: C(C)(C)N(CC)C(C)C, target: CC(N(CC)C(C)C)C
origin: C1CCC(N2CCCCC2)CC1, cl: CCN(C(C)C)C(C)C, target: CC(C)N(CC)C(C)C
origin: C1CCCC(N2CCCCC2)C1, cl: C(N(CC)C(C)C)(C)C, target: C(C)(C)N(CC)C(C)C
origin: C1CCCCC1N, cl: c1[n+](ccn1CC)C, target: c1cn(CC)c[n+]1C
origin: CCN(CC)CC, cl: C(C)(C)N(CC)C(C)C, target: N(C(C)C)(CC)C(C)C
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C(C)[N+]1(C)CCCC2C(C)(C)C1C2, target: CC[P+](CC)(CC)CC
origin: C1CCC(C)[N+](CC)(C)C1C, cl: CC1C[N+](CC)(CC)CC(C1)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: C1C(C)CC(C)C[N+]1(C)C, cl: C(C1[N+](C)(CC)CCCC1)C, target: C1C[N+](C)(C)C(CC)CC1
origin: C12CC3([N+](C)(C)C)CC(C1)CC(C2)C3, cl: C1(C)C[N+](CC)(CC)CC(C)C1, target: C[N+]1(CC)C(C)CCCC1C
origin: C1CC(C)[N+](CC)(CC)C(C)C1, cl: C1C(C)[N+](CC)(C(C)CC1)CC, target: CC1[N+](CC)(CC)C(C)CCC1
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C1[N+](C)(CC(C)CC1C)C, target: C1CC[N+]2(C(C)CCCC2C)C1
origin: C1CCC(C)[N+](C)(CC)C1C, cl: C[N+]1(CC(C)CCC1)CC, target: C1[N+](C)(C)CC(C)(C)C=CC1(C)C
origin: C1CNCCN1C, cl: [N+](CC)(CC)(CC)CC, target: C(C)[N+](CC)(CC)CC
origin: C(C)N(CC)CC, cl: CCN(CC)CC, target: N(C(C)C)(C(C)C)CC
origin: C(C)[N+](CC)(CC)CC, cl: CC(N(CC)C(C)C)C, target: N(C(C)C)(CC)C(C)C
origin: C1CN(C)CCN(C)CCN1C, cl: N1(C)CCN(CC1)C, target: CN1CCN(C)CCN(C)CC1
origin: C1CCCC(N)C1, cl: CN1CCN(C)CCN(C)CC1, target: C1N(C)CCN(C)CCN(C)C1
origin: C1C2CC3CC1CC([N+](C)(C)C3)C2, cl: C[N+]1(C)CCCC2CCCCC2C1, target: C[C@@H]1[N+](C)(C)[C@H](C)CCC1
origin: C1C2CC3CC(CC1([N+](C)(C)C)C3)C2, cl: [N+]1(C)(C)C2CC3CC(CC(C3)C2)C1, target: [N+]1(C)(C)[C@@H](C)CCC[C@H]1C
origin: C1C2C(CCC1)CCC[N+]2(C)C, cl: C1CCC2[N+](C)(C)CCCC2C1, target: [C@H]1(C)[N+](C)(C)[C@@H](C)CCC1
origin: C1CCC2C(CCC[N+]2(C)C)C1, cl: C1[C2CC3CC(CC(C2)C3)C[N+]1(C)C, target: C1[C@@H](C)C[N+](C)(C)C[C@H]1C
origin: C1C2C(CCC1)CCC[N+]2(C)C, cl: C[C@1CCCC(C)[N+]1(C)C, target: C1[C@@H](C)C[N+](C)(C)C[C@H]1C
origin: C1C2CC3CC1CC(C2)C[N+]3(C)C, cl: [N+]1(C)(C)CC2C(CC1)CCC2, target: [C@@H]1(C)C[N+](C)(C)C[C@H](C)C1
origin: C1C2CC3CC1CC([N+](C)(C)C)(C3)C2, cl: C(C)[N+]1(CC(C)CC(C1)C)C, target: C(C)[P+](CC)(CC)CC
origin: CC1CC(C)C[N+](C)(C)C1, cl: C1(C)(C)C2CC1[N+](CCC2C)(C)C, target: C1[N+](C)(C)CC(C)CC1C
origin: CC[N+]1(CC)C(C)CCCC1C, cl: C1[N+](CC)(C(C)CC1C)C, target: C1C(C)C[N+](C)(C)CC1C
origin: CC(N(CC)C(C)C)C, cl: CC[N+]1(CC)CC2C(C1)C1C3C[N+](CC)(CC3C2C=C1)CC, target: C(C)[N+](CC)(CC)CC
origin: C12CC3CC(C1)CC([N+](C)(C)C)(C2)C3, cl: CC1CC(C[N+](C)(C)C1)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C1[N+](C)(C)C2CC(C2(C)C)C(C)C1, cl: CC1C[N+](C)(C)CC(C)C1, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C1C(C)CC(C)C[N+]1(CC)CC, cl: C([P+](CC)(CC)CC)C, target: C([P+](CC)(CC)CC)C
origin: C[N+]1(C)CC(C)CC(C)C1, cl: CC[P+](CC)(CC)CC, target: C(C)[P+](CC)(CC)CC
origin: C1C2([N+](C)(C)C)CC3CC(CC1C3)C2, cl: CC[P+](CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C12CC3CC([N+](C)(C)C)(CC(C3)C1)C2, cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: C1CCCC(N)C1, cl: CC(N(CC)C(C)C)C, target: C(C)(N(C(C)C)CC)C
origin: C1CC2C(CCC2)[N+](C)(C)C1, cl: C[C@1C2C(C1)CCCC2, target: [C@H]1(C)C[NH2+]C[C@@H](C)C1
origin: C1C2CC3CC(CC1C3)C[N+]2(C)CC, cl: C1CC2C(CCCC2)[N+](C)(C)CC1, target: C1CC[C@@H](C)[NH2+][C@H]1C
origin: C1CCC(N)CC1, cl: C(C)[N+](CC)(CC)CC, target: CC(N(CC)C(C)C)C
origin: C(CC)N(CCC)CCC, cl: CCN(CC)CC, target: CCN(C(C)C)C(C)C
origin: C1CCC(N)CC1, cl: CC(N(CC)C(C)C)C, target: C(N(C(C)C)CC)(C)C
origin: C1CCC(C)[N+](C)(C)C1C, cl: C[N+]1(C)CC(C)CC(C1)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C1CCCC(N2CCCCC2)C1, cl: [N+]1(CCCCC[N+]2(C)CCCC2)(C)CCCC1, target: CC[N+](CC)(CC)CC
origin: CC(C)N(CC)C(C)C, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: C(C)(N(CC)C(C)C)C, cl: CCN(CC)CC, target: C(C)(N(C(C)C)CC)C
origin: CC(C)N(C(C)C)CC, cl: C(N(CC)CC)C, target: C(N(CC)C(C)C)(C)C
origin: C1[N+](C)(C)C2C(C)(C)C(C2)C(C)C1, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1CCC(C)(C)[N+](C)(CC)C1(C)C
origin: C1CC[N+](C)(CCCCC[N+]2(C)CCCC2)C1, cl: C(N(CC)CC)C, target: CC(C)N(CC)C(C)C
origin: C(C)[N+]1(CC)C(C)CCCC1C, cl: C[C@1CCCC([N+]1(C)C)C, target: C1C[C@@H](C)[N+](CC)(CC)[C@@H](C)C1
origin: CC1(C)C2CC1[N+](CC)(CC)CCC2, cl: C[N+]1(C)CC(C)CC(C1)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C1CCCCC1N, cl: C(C)[N+](CC)(CC)CC, target: CC(N(C(C)C)CC)C
origin: C(C)N(CCO)CC, cl: C(N(C)C)CCCCCN(C)C, target: CCN(C(C)C)C(C)C
origin: C(C)[N+](CC)(CC)CC, cl: [N+]1(C)(CCCCC[N+]2(CCCC2)C)CCCC1, target: CC1C[N+](C)(C)CC(C)C1
origin: C(CCCCCCCCCCC[N+](C)(C)C)CC, cl: N(C(C)C)(CC)C(C)C, target: CCN(C(C)C)C(C)C
origin: C(C)(C)(C)N(C(C)C)C, cl: C1(CCCCC1)N, target: C1[N+](C)(C)CC(C)CC1C
origin: C[n+]1cc(C)n(C)c1, cl: C(C)[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: CC(C)N(CC)C(C)C, cl: C(C)[N+](C)(C)CC, target: CC(C)N(CC)C(C)C
origin: CC(C)N(C(C)C)CC, cl: CC(N(CC)C(C)C)C, target: C(C)(N(C(C)C)CC)C
origin: C1C(C)[N+](C)(CC)C(C)CC1, cl: [NH2+]1CC(C)CC(C)C1)C, target: C1[NH2+]C[C@@H](C)C[C@@H]1C
origin: C1C(C)[N+](CC)(C)C(C)CC1, cl: C[C@1(C)CCCC([N+]1(CC)CC)C, target: C1CC[C@@H](C)[NH2+][C@H]1C
origin: CC1CC(C)C[N+](C)(C)C1, cl: CC1[N+](C(CCC1)C)(C)C, target: C1(C)CCCC(C)[N+]1(C)C
origin: C1CC(C)[N+](CC)(CC)C(C)C1, cl: CC1[N+](CC)(C(C)CCC1)CC, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: C1CC(C)[N+](CC)(CC)C(C)C1, cl: [N+]1(C(C)CCCC1C)(C)C, target: CC1[N+](C)(CC)C(C)CCC1
origin: C1CCC(C)C[N+]1(CC)C, cl: C([n+]1ccn(c1)C)C, target: Cn1c[n+](CC)cc1
origin: C1[N+](C)(C)CC(C)CC1C, cl: [N+]1(C)(CC2C3C4C(C[N+](C)(C)C4)C(C=C3)C2C1)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C(CNCCN)NCCNCCN, cl: C(NCCN)CNCCN, target: C(CNCCNCCN)N
origin: C(NCCNCCN)CN, cl: NCCNCCNCCN, target: NCCNCCCNCCN
origin: C[n+]1c(C)n(C)c(C)c1, cl: C[C@CC[n+]1ccn(C)c1, target: N1[C@@H](C)CC(C)(C)NCCN[C@@H](C)CC(C)(C)NCC1
origin: C1CCCCC1N, cl: N1[C(C)CCC1)(C)CCCC, target: N1CCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)CC1(C)C
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: [C@@C1CCCCC1)(C)C, target: [C@@H]1(C)C[C@H](C)C[N+](C)(C)C1
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C1[C+](C)(C)CC(C1)C, target: [C@H]1(C)C[C@H](C)C[N+](C)(C)C1
origin: C1C2CC3CC(CC1C3)C[N+]2(C)C, cl: C1(C)CC(C)C[N+](C)(C)C1, target: CC1CC(C)C[N+](C)(C)C1
origin: C12CC(C1(C)C)[N+](C)(C)CCC2, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: CC[N+]1(CC)C(C)CCCC1C
origin: C1C2CC3([N+](C)(C)C)CC1CC(C3)C2, cl: C12CC3CC(CC([N+](C)(C)C)(C3)C2)C1, target: C1C2CCCC([N+]2(C)C)CC1
origin: C12([N+](C)(C)C)CC3CC(CC(C3)C1)C2, cl: CC1[N+](CC)(CC)C(CCC1)C, target: CC1[N+](CC)(CC)C(C)CCC1
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1C[N+](C)(C)CC(C1)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C([P+](CC)(CC)CC)C, target: C([P+](CC)(CC)CC)C
origin: CC1(C)CCCC(C)(C)[N+]1(C)CC, cl: C1C(C)(C)[N+](C)(C(CC1)C)C, target: CC1CCCC(C)[N+]1(C)C
origin: CC1CC(C)C[N+](C)(C)C1, cl: CC1(C)[N+](C(C)(C)CCC1)(CC)C, target: C(C)[N+]1(C)C(C)(C)CCCC1(C)C
origin: C12CC3CC(C1)CC([N+](C)(C)C)(C2)C3, cl: C([N+]1(C)CC2CCCCC2CC1)C, target: C1C(C)[N+](CC)(CC)C(C)CC1
origin: C12CCCCC1CCC[N+]2(C)C, cl: C1(C)[N+](C)(C(C)CCC1)C, target: CC1CCCC(C)[N+]1(C)C
origin: [N+]1(C)(C)CC2CCCC2CC1, cl: CC1(C)CCC[N+](C)(C)C1, target: C[N+]1(C)CCCC2CC1C2(C)C
origin: C12CCC[N+](C)(C)C1CCCC2, cl: C12(CC3CC(C1)CC(C2)C3)[N+](C)(C)C, target: CC1(C)CC2CC(C)(C[N+]2(C)C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1CCC([N+](C)(C1C)C)C, target: C1C[N+](C)(C)C2C(C)(C)C(C2)C1
origin: C12CC(C(C)CC[N+]1(C)C)C2(C)C, cl: C[N+]1(C)CC(C)CC(C)C1, target: CC1C2C(C)(C)C([N+](C)(C)CC1)C2
origin: CC(N(C(C)C)CC)C, cl: C(N(CC)C(C)C)(C)C, target: CC(N(CC)C(C)C)C
origin: C1CNC(C)(C)CC(C)NCCNC(C)(C)CC(C)N1, cl: CC(C)N(C(C)C)CC, target: C(N(C(C)C)C(C)C)C
origin: C1CCC(N2CCCCC2)CC1, cl: CC(C)N(CC)C(C)C, target: C(C)N(C(C)C)C(C)C
origin: C1CC2CCN1CC2, cl: c1c[n+](cn1C)CC, target: c1n(CC)c[n+](C)c1
origin: CC(C)N(CC)C(C)C, cl: CCN(CC)CC, target: N(C(C)C)(C(C)C)CC
origin: C1(C)(C)C2CC1CCC[N+]2(CC)CC, cl: [P+](C)(C)(C)C, target: CC[P+](CC)(CC)CC
origin: C[N+]1(C)CCCC(C)(C)C1, cl: C1(C)CC(C[N+](C)(C1)C)C, target: CC1CC(C)C[N+](C)(C)C1
origin: C1CCC(C)[N+](CC)(C)C1C, cl: C1(C)C[N+](CC(C)C1)(C)C, target: C1CC(CC)[N+](C)(C)CC1
origin: C1[N+](C)(C)CC(C)(C)CC1, cl: CC1CC(C[N+](C1)(C)C)C, target: C1CC(C)[N+](CC)(C)C(C)C1
origin: C1C(C)[N+](CC)(C)C(C)CC1, cl: C1CCC(C)[N+](C)(C)C1C, target: C1(C)[N+](CC)(CC)C(C)CCC1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1C(C)[N+](C)(CC)CCC1, target: C1CC[N+]2(C(C)CCCC2C)C1
origin: C1C(C)CC(C)C[N+]1(C)C, cl: CC1(C)C[N+]2(CCCC2)CCC1, target: C[N+]1(C)CC(C)(C)C=CC(C)(C)C1
origin: C1CCCCN1C, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: CC(C)(C)N(C(C)C)CC, cl: N(CCO)(CCO)CCO, target: N(C(C)C)(CC)C(C)C
origin: CC(C)N(C(C)C)CC, cl: CC(C)N(CC)C(C)C, target: CC(C)N(CC)C(C)C
origin: C1CCCCN1C, cl: N1(C)CCN(CC1)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1CCC(N2CCCCC2)CC1, cl: C1N(CCN(CCN(C)C1)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1C2CC3CC(CC1C3)C[N+]2(C)CC, cl: C[N+]1(C)CC2C(CC1)CCC2, target: C[C@@H]1[N+](C)(C)[C@H](C)CCC1
origin: C1C2CC3CC1CC(C[N+]2(C)C)C3, cl: [C@@[N+]1(C)CC2C(C1)CCC2, target: C1[C@@H](C)[N+](C)(C)[C@@H](C)CC1
origin: C1C2CC3CC1CC(C2)[N+](C)(C)C3, cl: C[C@12CC(CC1C)CC2, target: [N+]1(C)(C)[C@@H](C)CCC[C@H]1C
origin: C1CCC2CCCCC2[N+]1(C)C, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: C[C@H]1C[C@@H](C)C[N+](C)(C)C1
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: C[C@1CCCC([N+]1(C)C)C, target: C1[N+](C)(C)C[C@H](C)C[C@@H]1C
origin: C1CCCC2C1[N+](C)(C)CCC2, cl: C[C@1CCCC([N+]1(CC)CC)C, target: [C@@H]1(C)C[C@H](C)C[N+](C)(C)C1
origin: C[N+]1(C)CCCC2CCCCC12, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
