origin: C1N(C)CCN(C)CC2, cl: C1CN(C)CCN(C)CCN(CCN(CCN(CCN1C)C)C)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: CC[N+]1(C)CCCC(C2)CC1C2, cl: CC[N+]1(CC)CC2C(C3C4C[N+](CC)(CC4C2C=C3)CC)C)C1, target: CC[N+]1(C)C(C)CCCC1C
origin: c1[n+](CCC)cc1, cl: c1n(C)c[n+](CCCC)c1, target: c1[n+](CC)ccn1C
origin: C1C(C)C[N+](CCCCCCCCC1)CCCC2, cl: C[N+]1(C)CCCC2C1CCC2, target: C1C(C)C[N+](C)(C)CC1C
origin: C(CNCCNCCCCCC[N+](C)(C)C)CCCC1, cl: C(N)CNCCNCCNCCN, target: C(CNCCNCCN)N
origin: N(CCN)CCCCCCCCCC[N+]1(C)CCCC1, cl: C(CN)NCCC, target: N(CCN)CCCNCCN
origin: C1NC(C)(C)CC(C)(C)C1, cl: C[C@@H]1N2CCN1CC2, target: C1NC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NC1
origin: C1N[C@@H](C)(C)CCC(C)C12, cl: C1CNC(C)(CC(NCCNC(C)(CC(NCC1)C)C)C)C, target: C1N[C@@H](C)CC(C)(C)NCCN[C@@H](C)CC(C)(C)NC1
origin: C1[C@@H](C)(CCCCCCC2)CC1, cl: [C@@H]1(C2CC1C(C)CC[N+]2(CC)CC)C, target: C1[C@@H](C)C[N+](C)(C)C[C@H]1C
origin: C[N+]1(C)CC2CC(C)C1, cl: C[N+]1(C)CC2C3C4C=CC(C5C3C[N+](CC)(CC)C4)C2C1, target: C[N+]1(C)C[C@@H](C)C[C@H](C)C1
origin: CC1CC(C)CC1CCCC1, cl: CC1C[N+](C)(CC(C1)C)C, target: CC1CC(C)C[N+](C)(C)C1
origin: CC[N+]1(C)CCCC1C(C)CCN1CCCCC2, cl: C1C(C)[N+](CC)(CC)C(C)CC1, target: CC[N+]1(CC)C(C)CCCC1C
origin: C12CCCC([N+](C)(C)C)CCCC1, cl: C12CCCC(C1)[N+](C)(CCC2)C, target: C12CCCC([N+]1(C)C)CCC2
origin: C1C(C)[N+](C)(C)CC1, cl: CC1CCCC(C)[N+]1(CC)C, target: C1C(C)[N+](CC)(CC)C(C)CC1
origin: C1C(C)C[N+](C)(C)CCC1C2CCN(CCCC2)C1, cl: C1C(C)CC(C)C[N+]1(CC)CC, target: C1C(C)C[N+](C)(C)CC1C
origin: [P+](CC)(CCCC2CC[N+](C)(CC2)CCC1)CC1, cl: C(C)[P+](CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C1CC(C)[N+]1(C)CCCCC1, cl: C1C(C)[N+](C)(C(C)CCC1)C, target: C1CC(C)[N+](C)(C)C(C)C1
origin: [N+]1(CC)(CCCCCCC2)C1, cl: CC[N+]1(CC(C)CC(C1)C)C, target: [N+]1(CC)(C)C(C)(C)CCCC1(C)C
origin: C1CC(C)[N+](C)(C)CCCCCC1, cl: C1(C)[N+](C)(C)C(C)CCC1, target: C1CC(C)[N+](CC)(CC)C(C)C1
origin: C1CC(C)[N+](C)(C)CCCCCCC1, cl: C1(C)CCCC([N+]1(C)CC)C, target: C1CC(C)[N+](C)(C)C(C)C1
origin: C1(C)(C)CCCCCCC1, cl: C1CC2C(C)(C(C2)[N+](C)(C)C)CC1, target: C1(C)(C)C2CC1CCC[N+]2(C)C
origin: C[N+]1(C)CCCCC1)CCC1, cl: C[N+]1(C)CC2C3CCC(C=C3)C2C1, target: C[N+]1(C)C2CC(C)(C)CC(C)(C2)C1
origin: [N+]1(C)(C)CCCCN(C)CCCC1, cl: C1C2CC([N+](C)(C2)C)CCC1, target: [N+]1(C)(C)CCCC2C(C)(C)C1C2
origin: C12CC(C(CC)CC2)(C)CCC2, cl: C12C(C)(C)C(C(C)CC[N+]2(CC)CC)CC1, target: C12CC(C(C)CC[N+]1(C)C)C2(C)C
origin: CCN(C(C)CCCCC)c1C, cl: CC(C)N(C(C)C)CC, target: CCN(C(C)C)C(C)C
origin: C(C)N(C(C)CCCCCC2C)CCCC1, cl: C(N(CC)C(C)C)(C)C, target: C(C)N(C(C)C)C(C)C
origin: C(N(CC)C(C)CC2)CCCCCCC[N+]1(C)CCCCC(C)C, cl: C(N(C(C)C)CC)C, target: C(N(CC)C(C)C)(C)C
origin: c1[n+](C)c(C)cc1, cl: [n+]1(C)c(n(C)c(c1C)C)C, target: c1[n+](C)ccn1CC
origin: C(C)(N(CC)C)CCCC1, cl: N(C(C)C)(CC)C(C)C, target: C(C)(N(CC)C(C)C)C
origin: CC[P+](CC)(C)CCCCC1, cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: CC1C[N+](C)(C)CCCC1, cl: [N+]1(C)(CCCC2CC1C2(C)C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C1C[N+](CC)(CC)CCCC2, cl: C1CC[N+](CC1)(C)CCCCCC[N+]1(C)CCCC1, target: C1C[N+](C)(C)C(CC)CC1
origin: C1(C)[N+](C)(CC)CCCC2C, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: C1(C)[N+](C)(CC)C(C)CCC1
origin: [N+]1(CC)(C)C(C)CC(C)C1CCCC(C)C[N+]1(C)CCCCC1, cl: C(C)[N+]1(C(C)CCCC1)C, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: CC1CCCC(C)CC2C1CCCC1, cl: CC1CCCC(C)[N+]1(C)CC, target: CC1CCCC(C)[N+]12CCCC2
origin: CC1(C)C=CC2C[N+]1(C)CCCCC1, cl: C1C(C)(C)CC2[N+](C)(C)C(C1)CC2, target: CC1(C)C=CC(C)(C)C[N+](C)(C)C1
origin: C([N+](CC)(CC)CCCCC2)CCCC2, cl: CC[N+](CC)(C)C, target: C([N+](CC)(CC)CC)C
origin: C(C)(C)N(C)CCCCC1, cl: C(C)N(C(C)C)CC, target: C(C)(C)N(C(C)C)CC
origin: N(CC)(C(C)C)CC(C)CCC1, cl: C(N(C(C)C)CC)C, target: N(CC)(C(C)C)C(C)C
origin: N1(C)CCN(CC)CC(C)C2CC1CC2, cl: C1N(C)CCN(CCCN(CCN(C)CC1)C)C, target: N1(C)CCN(C)CCN(C)CC1
origin: N1(C)CCN(C)CCCCC1, cl: CN1CCN(C)CCN(CCN(CCN(C)CCN(C)CC1)C)C, target: N1(C)CCN(C)CCN(C)CC1
origin: C1[C@H](C)(CC)CCCCC1, cl: C1[C@@H](N)C2CC3CC1CC(C3)C2, target: C1[C@H](C)[N+](C)(C)[C@H](C)CC1
origin: C1[C@@H](CC(C)CCCCCC2)CCCCCCCCCCCCCCCCC[n+]2ccccc1, cl: C[C@@H]1[N+](C)(CC)CCCC1, target: C1[C@@H](C)[N+](C)(C)[C@@H](C)CC1
origin: C[C@@H]1CCCCC(C)CCCC1, cl: C1CC[C@@HN2CCOCCOCCN(CCCCN2CCOCCOCCOCCOCCOCCOCC2)CCOCCOCCOCCOCCOCC1, target: C[C@@H]1CCC[C@H](C)[N+]1(C)C
origin: C[N+]1(C)CCCC2CCC1CCCCC1CC[N+](CC)(C)CCCCCC1, cl: [N+]1(C)(C)CCCCC1, target: C[N+]1(C)C[C@H](C)C[C@H](C)C1
origin: [C@H]1(C)(CCCCCCCCC[N+]2(C)CCCCC2)CC1, cl: C[C@H]1C[N+](C)(CC1C)C, target: [C@H]1(C)C[C@@H](C)C[N+](C)(C)C1
origin: [C@@H]1(CCCCCCCC1)CCCCCCCC1, cl: [C@H]1(C)[N+]2(CCC1)C(CCCC2C)C, target: [C@@H]1(C)C[C@H](C)C[N+](C)(C)C1
origin: CC[P+](CC(CCCCCCCCCCCCC)ccc2)cc1, cl: C(C)[P+](CC)(C)CC, target: CC[P+](CC)(CC)CC
origin: C1(C)C[N+](C)(C)CC1CC2, cl: C[N+]1(C)CC(CC(C)C1)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: CC1C[N+](C)(C)CCCCC1, cl: C1[N+](C)(CC(CC1C)C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C([N+](CC)(C)C)(C)CCCC1, cl: C([N+](CC)(CC)CC)C, target: C([N+](CC)(CC)CC)C
origin: [N+]1(C)(C)CCCC2C1CCCC2, cl: CC1C[N+](C)(CC(C)C1)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: [N+]1(C)(C)CC(C)(C)CC(C)C1, cl: C[N+]1(C)CC(CC(C)C1)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C(C)[P+](C)(C)CCCCC[N+](C)(C)C, cl: C([P+](CC)(CC)CC)C, target: C(C)[P+](CC)(CC)CC
origin: C(C)[P+](C)(C)CC2, cl: [P+](CC)(CC)(CC)CC, target: C(C)[P+](CC)(CC)CC
origin: CC[P+](CCCCCCC[n+](C)cc2)ccc1, cl: C([P+](CC)(C)C)C, target: CC[P+](CC)(CC)CC
origin: C(C)[P+](C)(C)C(C)(C)C, cl: [P+](CC)(CC)(C)CC, target: C(C)[P+](CC)(CC)CC
origin: CC(C)N(C(C)C)C, cl: N(C(C)C)(C)C, target: CC(C)N(C(C)C)CC
origin: C1[C@@H](C)(C)CCCCCCN(C)CC1, cl: C[C@H]1C[N+](C)(CC1)C, target: C1[C@@H](C)C[C@@H](C)C[NH2+]1
origin: [C@@H]1(C)(C)CC(C)CCCCC1, cl: C1C[C@@H]2]3C[N+](C)(CC3CC2CC3)CCC1, target: [C@@H]1(C)[NH2+][C@H](C)CCC1
origin: CCN(C(C)CC)(C)CCC(C)C[N+](C)(C)CC1, cl: C(N(C(C)CC)CCC)CCC, target: CCN(C(C)C)C(C)C
origin: CC(N(C(C)C)CC2)(C)CCCC2, cl: CC(C)N(CCCCCN(C(C)C)C(C)C)C(C)C, target: CC(N(C(C)C)CC)C
origin: CC(C)N(CCCCC2)CCCCCC[N+](CC)CCCCCC1, cl: CC(C)N(C(C)C)CC, target: CC(C)N(CC)C(C)C
origin: C1[N+](C)(C)CCCC2CC1CC[N+](C)(C)CC1, cl: [N+]1(C)(C2CCCC1CC2)CCCCCC[N+]1(C)C2CCCC1CC2, target: C1[N+](C)(C)CC(C)CC1C
origin: CC[N+](CC)(CC)CC1, cl: C([N+](CCO)(CCO)C)O, target: CC[N+](CC)(CC)CC
origin: C([N+](CCCCCCCC)CC)CCCCCCCC1, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: N(C(C)C)(C)CCCCC2, cl: CC(C)N(CC)C(C)C, target: N(C(C)C)(CC)C(C)C
origin: C(C)(C)N(C)CCCC1, cl: CC(N(C(C)C)CC)C, target: C(C)(C)N(CC)C(C)C
origin: C1CCC(C)(C[N+](C)(C)C)CCCC1CCCC1CCCC1, cl: C1CC(C)(C[N+](C1)(C)C)C, target: C1CCC(C)(C)[N+](C)(CC)C1(C)C
origin: CC(N(CC)C)CCCC(C)CCN1, cl: N(C(C)C)(C(C)C)CC, target: CC(N(CC)C(C)C)C
origin: C1C[C@@H]N(C)(C)CCCC3C2CCCC1, cl: C[C@H]1CCCC[N+]1(CC)CC, target: C1C[C@@H](C)[N+](CC)(CC)[C@@H](C)C1
origin: CC1CC(C)CCCCC[N+]1(C)CCCC1, cl: CC1C[N+](C)(CC(C)C1)C, target: CC1CC(C)C[N+](C)(C)C1
origin: CC(C)N(CCC)C[N+](C)(C)C, cl: C(N(CC)C(C)C)(C)C, target: CC(C)N(CC)C(C)C
origin: C(N(C(C)C)C[N+]2(C)CCCC2)CCCC1, cl: CC(C)N(CC)C(C)C, target: C(N(C(C)C)CC)(C)C
origin: C[N+]1(C)CCCC1C(C)CCC1, cl: C1(C)C[N+](CC)(CC)CC(C)C1, target: C[N+]1(C)CC(C)CC(C)C1
origin: C(C)(C)N(CC2)CC1, cl: CCN(C(C)C)CC, target: C(C)(C)N(CC)C(C)C
origin: C1(C)C[N+](C)(C)C(C)C1, cl: C1(C)CC(C)C[N+](C)(C1)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C(C)[N+](C)(C)CCCC1, cl: CC[N+](CC)(CC)CC, target: C(C)[N+](CC)(CC)CC
origin: CC(N(C(C)C)cc2)cn(C)cc1, cl: C(C)(C)N(C(C)C)CC, target: CC(N(C(C)C)CC)C
origin: C(N(C(C)C)CCCCCCC3)CCCCCCCCC[N+](C)(C)C, cl: CC(C)N(C(C)C)CC, target: C(N(C(C)C)CC)(C)C
origin: [C@@H]1(C)CCC(C)(C)C[N+]1(C)CCCC1, cl: C[C@H]1C[N+](C)(CC1)C, target: [C@@H]1(C)C[NH2+]C[C@@H](C)C1
origin: C[C@H]1[N+](C)(CC)CC(C)CCCC1, cl: [NH2+]1[CHC(CCCC1)CCC2CC[N+](C)(CC2)C, target: C[C@H]1[NH2+][C@@H](C)CCC1
origin: C1(C)[N+](C)(C)CCC2C2CCC1C1, cl: C[N+]1(C)CC(CC(C1)C)C, target: C1(C)[N+](C)(C)C(C)CCC1
origin: C1(C)[N+](C)(CCCCC1)CCC1, cl: C1(C)CCCC([N+]12CCCC2)C, target: C1(C)[N+](CC)(CC)C(C)CCC1
origin: C1(C)CCCCC1CCCCCC1, cl: CC1CCCC(C)[N+]1(CC)CC, target: C1(C)CCCC(C)[N+]1(CC)C
origin: C(C)[n+]1c(C)n(C)c(C)c1, cl: [n+]1(CC)ccn(C)c1, target: C(C)[n+]1ccn(C)c1
origin: C1[N+](C)(C)CC2CC1CC(C3)C1CC2, cl: CC1CC(C)C[N+](CC)(C1)CC, target: C1[N+](C)(C)CC(C)CC1C
origin: C(CNCCN)N(C)CC2, cl: NCCNCCNCCNCCN, target: C(CNCCN)NCCN
origin: C(NCCCNCCCCCCCCCC)cc1, cl: C(CN)NCCC, target: C(NCCCNCCN)CN
origin: CC1(C)NCCCCC2, cl: C1NC(C)(CC(NCCNC(C)CC(NC1)(C)C)C)C, target: CC1(C)NCCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)C1
origin: N1C(C)(C)CCCC2C1, cl: C1CN[C@@HN+]C(CC1)CC2, target: N1C(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NCC1
origin: C[N+]1(C)CCC(C2)C1, cl: C[C@H]1C[N+](CC1)(C)C, target: C[N+]1(C)C[C@@H](C)C[C@@H](C)C1
origin: C1[C@@H](CCCCCCCCCCCCCCCCCC)c2ccccc1, cl: C1[C@H](C)CC2C3C(C[N+](C3)(CC)CC)C(C=1)C1C[N+](CC21)(CC)CC, target: C1[C@@H](C)C[C@H](C)C[N+]1(C)C
origin: C1(C)CC(CCCCCCCCCCCC[N+]2(C)C)CCCC2, cl: C1[N+](C)(CC(C)(CC1)C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1C(C)[N+](C)(C)CCCCCC1, cl: CC[N+]1(C(CCCC1C)C)CC, target: C1C(C)[N+](CC)(CC)C(C)CC1
origin: C1CC2[N+](C)(CCCCC2)(C)CC1, cl: [N+]1(C)(CC2C(C1)C1C3C[N+](CC3C2C1)(CC)CC)C[N+](CC)(CC)C3, target: C1CC2[N+](C)(C)C(CCC2)C1
origin: C1(C)[N+](C)(C)CCCC1, cl: C(C)[N+]1(CC)CC(CC(C1)C)C, target: C1(C)[N+](CC)(CC)C(C)CCC1
origin: C1(C)CC(C)C(CC2)CCCOCC2, cl: CC1CC(C)C[N+](C1)(C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: CC[P+](CCCCCCCCCCCCCCCCCC[n+]1c(C)c1C)CCCCCC1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CC1CCCC(C)[N+](CC)(CC)CC, cl: C1CC(C)[N+](CC)(CC)CCC1, target: CC1CCCC(C)[N+]1(C)C
origin: C([N+]1(CC)CCCC2)CCCCC1, cl: C1CCC(C)(C[N+]2(CC)CCC1)CC, target: C([N+]1(C)C(C)(C)CCCC1(C)C)C
origin: CC[N+]1(C)CCCCC1, cl: C1(C)[N+](C)(C(CCC1)C)CC, target: CC[N+]1(CC)C(C)CCCC1C
origin: CC1CCCC(C)C2CC1CCCCCC1, cl: [N+]1(C)(CCC2(C)C(C)CC(C1)C2(C)C)C, target: CC1CCCC(C)[N+]1(C)C
origin: CC1(C)C2[N+](C)(CCCCCC2)CCCCCCCCCCCCC1, cl: C[N+]1(C)CCCCC1, target: CC1(C)C2[N+](C)(C)CCCC1C2
origin: C1C2CC(C)CCC2C1, cl: C[N+]1(C)CC(CC(C)C1)C, target: C1C2CC(C)(C)CC1(C)C[N+]2(C)C
origin: C1C2[N+](CC)(CCCCCC1)CC2, cl: CC1(C)C2CC1[N+](C)(CCC2C)C, target: C1C2[N+](C)(C)CCCC1C2(C)C
origin: [N+]1(C)(C)CCCC(C)CCCC3, cl: [N+]1(C)(CCCCC1)C, target: [N+]1(C)(C)C2CC(C(C)CC1)C2(C)C
origin: CC(C)N(C(C)CCC[N+](C)(C)C)CCCCC1, cl: N(CC)(C(C)C)C(C)C, target: CC(C)N(C(C)C)CC
origin: CC(N(CC)CC)c2ccccc(C)n(C)c1, cl: CC(C)N(C(C)C)CC, target: CC(N(CC)C(C)C)C
origin: CC(N(CC)CCCCC2)ccccc1, cl: N(CC)(C(C)C)C(C)C, target: CC(N(CC)C(C)C)C
origin: C(C)n1c[n+](CCCCCCCC[n+]2ccccc1, cl: [n+]1(C)c(n(c(C)c1C)C)C, target: C(C)n1c[n+](C)cc1
origin: C(C)(C)N(C)CCCC1, cl: CC(C)N(CC)C(C)C, target: C(C)(C)N(CC)C(C)C
origin: [P+](CC)(CC)CCCCCC1, cl: C(C)[P+](CCCC[N+](CC)(CC)CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C1C(C)C[N+](C)(C)CC1, cl: C1[N+](C)(CC(C)(CC1)C)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C1CCCC(CCC[N+](C)(C)C)CC1, cl: C1(CC)[N+](C(C)CCC1)(CC)CC, target: C1CCCC(CC)[N+]1(C)C
origin: C1(C)CCCC[N+](C)(C)CC1, cl: CC[N+]1(CC(C)CC(C)C1)C, target: C1(C)CCCC(C)[N+]1(CC)C
origin: CC[N+]1(C)CCCCC1, cl: [N+]1(CC)(C(CCCC1)C)CC, target: CC[N+]1(CC)C(C)CCCC1C
origin: C1C[N+]2(C)CCCC1C1CCCCC1, cl: C1CC[N+]2(CCCC[N+]34CCC(CC3)CC4)CCC(CC2)CC1, target: C1C[N+]2(C(C)CCCC2C)CC1
origin: C1(C)(C)C23CCC(C)CC[N+](CC)CCCC1, cl: C1(C)(C)C2CC1C(CC2(C)C)C[N+](C)(C)C, target: C1(C)(C)C[N+](C)(C)CC(C)(C)C=C1
origin: C(C)[N+](C)(C)CCCCC1, cl: C([N+](CCC)(CCC)CCC)CC, target: C(C)[N+](CC)(CC)CC
origin: CC(N(C(C)C)CCCC2)CCCC1, cl: CC(N(C(C)C)CC)C, target: CC(N(C(C)C)CC)C
origin: C(C)N(C(CC3)CC2)CC1, cl: CC(N(C(C)C)CC)C, target: C(C)N(C(C)C)C(C)C
origin: C1N(C)CCN(CC)C2, cl: N1(C)CCN(C)CCCN(CCN(CCC1)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: N1(C)CCN(C)CCCCCC1, cl: C1N(C)CCN(CCCN(C)CCN(CC1)C)C, target: N1(C)CCN(C)CCN(C)CC1
origin: C[N+]1(C)CC(C)CCN(C)CCCCC1, cl: [C@@H]1(C)C2CC1C(C)CC[N+]2(CC)CC, target: C[N+]1(C)[C@H](C)CCC[C@@H]1C
origin: C1[C@@H](C)(C)C(C)CCCC1C2CC1CC1, cl: [C@H]1(C)CCCC[N+]1(CC)C, target: C1[C@@H](C)[N+](C)(C)[C@@H](C)CC1
origin: C1[C@H](C)(C)CC2CC(C)CCCC1, cl: C[N+]1(C)CCCCC1, target: C1[C@H](C)[N+](C)(C)[C@H](C)CC1
origin: C1[C@H](C)(C)CCCCC1, cl: C[N+]1(C)C(C)CCCC1C, target: C1[C@H](C)C[N+](C)(C)C[C@@H]1C
origin: C[N+]1(C)CCCCCC1, cl: [C@@H]1(C2CC1C(C)CC[N+]2(CC)CC)C, target: C[N+]1(C)C[C@H](C)C[C@H](C)C1
origin: C[C@@H]1CC(CCCCCCCCCC[N+]3(C)CCCC1)CC1, cl: C[C@H]1C[N+](C)(CC1)C, target: C[C@@H]1C[N+](C)(C)C[C@H](C)C1
origin: C(C)[P+](CC)(CCCCCCCC[N+](C)(C)C)C, cl: C([P+](CC)(CC)CC)C, target: C(C)[P+](CC)(CC)CC
origin: C1(C)C[N+](C)(C)(C)CCCC1, cl: CC1CC(C)C[N+](C)(C)C1, target: C1(C)C[N+](C)(C)CC(C)C1
origin: CC1C[N+](C)(C)CC1CCC2C3, cl: C1C(C)CC(C)C[N+]1(CC)CC, target: CC1C[N+](C)(C)CC(C)C1
origin: C(C)[N+](C)(C)CCCCC1, cl: CC[N+](CC)(CC)CC, target: C(C)[N+](CC)(CC)CC
origin: C[N+]1(C)CCCC2C2CCCC2CC1CCCCC2, cl: C1C(C)C[N+](C)(CC1C)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: [N+]1(C)(CCCCCCCC[N+](C)(C)C)CC(C)CCC1, cl: C1C(C)C[N+](C)(CC1C)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: CC[P+](CCCCC[N+]2(CC2)CCCC2), cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: CC[P+](CCCCCCCCC[n+](C)ccc1)C, cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: CC[P+](CCCCCCC[n+]2c(C)c(C)[n+]1c(C)c(C)c(C)c(C)c1C, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C([P+](CC)(C)C)CCCCCC1, cl: [P+](CC)(CC)(CC)CC, target: C([P+](CC)(CC)CC)C
origin: C(N(C(C)C)CCCCCCCCC)cc[n+](CCCC[n+]2ccccc2)C1, cl: C(C)(C)N(C(C)C)CC, target: C(N(C(C)C)C(C)C)C
origin: [NH2+]1C[N+](C)(C)CCC1C2CCCCCCC1, cl: [C@@H]1(CC2[N+](C)(CC(CC1)C2)C)C, target: [NH2+]1C[C@H](C)C[C@H](C)C1
origin: C1C[C@@H]([N+](CC)(C)C)CCCC1, cl: C[C@H]1CCC[N+](C)(C1)CC, target: C1C[C@@H](C)[NH2+][C@@H](C)C1
origin: CCN(C(C)C)CC2, cl: C(N(C(C)C)C(C)C)C(C)C, target: CCN(C(C)C)C(C)C
origin: CC(N(C(C)C)C)(C)C, cl: CC(C)N(C(C)C)C(C)C, target: CC(N(C(C)C)CC)C
origin: CC(C)N(C(C)CC2)(C)C, cl: C(N(CC)C(C)C)(C)C, target: CC(C)N(C(C)C)CC
origin: C1(C)CC(C)(C)CC2C1, cl: C1(C)C[N+](CC(C)C1)(CC)CC, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C([N+](CC)(C)C)CCCC1, cl: C(C)[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: CC[N+](CC)(CC)CC1, cl: C([N+](CCO)(CCO)C)O, target: CC[N+](CC)(CC)CC
origin: C(C)(C)N(C)CCC1, cl: CCN(C(C)C)CC, target: C(C)(C)N(CC)C(C)C
origin: C(C)N(C(C)C)[N+]1(C)C, cl: CC(N(C(C)C)CC)C, target: C(C)N(C(C)C)C(C)C
origin: C1(C)(C)[N+](CC)(CCC)(C)C1, cl: CC1(C)[N+](CC)(C(CCC1)C)CC, target: C1(C)(C)[N+](CC)(C)C(C)(C)CCC1
origin: C(C)N(C(C)C)N(C)CC, cl: C(C)(N(C(C)C)CC)C, target: C(C)N(C(C)C)C(C)C
origin: C([N+]1(C)(C)CCCC2)CC2, cl: C[C@H]1[N+](CC)(CC)C(CCC1)C, target: C([N+]1(CC)[C@H](C)CCC[C@@H]1C)C
origin: C1C(C)C[N+](C)(C)CC2CC1CC2, cl: C1(C)CC(C)C[N+](C)(C)C1, target: C1C(C)C[N+](C)(C)CC1C
origin: C(C)(C)N(C)CCCC(C)[N+](C)(C)C, cl: CC(N(C(C)C)CC)C, target: C(C)(C)N(C(C)C)CC
origin: C(N(C(C)C)CCCC[N+](C)(C)C)CCCC2, cl: CC(N(C(C)C)CC)C, target: C(N(C(C)C)CC)(C)C
origin: C1(C)C[N+](C)(C)CCCC1, cl: C1[N+](C)(CCCC[N+]2(CCCC2)C)CCC1, target: C1(C)C[N+](C)(C)CC(C)C1
origin: N(C(C)C)(CC)CC[N+](C)(C)C, cl: C(N(C(C)C)C(C)C)(C)C, target: N(C(C)C)(CC)C(C)C
origin: CC1C[N+](C)(C)CCCC1, cl: C1(C)C[N+](CC)(CC)CC(C)C1, target: CC1C[N+](C)(C)CC(C)C1
origin: C([N+](CC)(C)C)(C)C, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: CC(N(CC)CCCCCCCCCCCCCCCCCCCCC)cc1, cl: CC(C)N(CC)C, target: CC(N(CC)C(C)C)C
origin: C(C)N(C(C)CCCC1)CCCCCC1, cl: CC(N(C(C)C)CC)C, target: C(C)N(C(C)C)C(C)C
origin: C1[C@@H](C)(CCCCC3)CC3, cl: [NH2+]1C[NH+](CC(C)(C)C1)C, target: C1[C@@H](C)C[C@H](C)C[NH2+]1
origin: C[C@@H]1[N+](C)(C)CC(C)CCC(C)C1, cl: C1[C@H](C2CC3CC(CC1C3)C2)[N+](C)(C)C, target: C[C@@H]1[NH2+][C@H](C)CCC1
origin: C1C(C)[N+](C)(C)CCC1, cl: [N+]1(C)(CC(CC(C1)C)C)C, target: C1C(C)[N+](C)(C)C(C)CC1
origin: C1(C)CCCC2CCCN1CCCC2, cl: C1CCC(C)[N+](C)(C(C)C1)C, target: C1(C)CCCC(C)[N+]1(CC)CC
origin: CC1CCCC(C)C1CCCCC2, cl: C1(C)CCCC(C)[N+]12CCCC2, target: CC1CCCC(C)[N+]1(C)CC
origin: CC[n+]1cn(C)c(C)c(C)[n+]1c(C)ccc1, cl: c1n(C)c[n+](c1)CC, target: CC[n+]1cn(C)cc1
origin: C1C(C)CC(C)C1, cl: C1[N+](C)(C)CC2C(C1C2)(C)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: NCCNCCNCCCCC1, cl: NCCNCCNCCNCCN, target: NCCNCCNCCN
origin: NCCNCCCNCCCCCC[N+]2(C)CCCCCCCC1, cl: N(CCN)CCCN, target: NCCNCCCNCCN
origin: [C@@H]1(C)(C)CCC(C)CCCC1, cl: N1CCNC(C)CC(C)(C)NCCNC1C, target: [C@@H]1(C)NCCNC(C)(C)C[C@H](C)NCCNC(C)(C)C1
origin: C1N[C@@H](C)(C)CCC(C)(C)C1, cl: C1NC(C)(CC(NCCNC(CC(NCC1)C)(C)C)C)C, target: C1N[C@@H](C)CC(C)(C)NCCN[C@@H](C)CC(C)(C)NC1
origin: C[C@H]1C[N+](C)(C)C1CCCCCC1, cl: [C@@H]1(C2CC1CCC[N+]2(CC)CC)C, target: C[C@H]1C[C@@H](C)C[N+](C)(C)C1
origin: C1[C@H](C)(CCCCCCC2)CCCCCCC[N+]1(C)CCCC1, cl: C[C@@H]1CCC[N+]1(CC)C, target: C1[C@H](C)C[N+](C)(C)C[C@H]1C
origin: CC1CC(C)CC1C1CCCC1, cl: C[N+]1(C)CC2C(C)(C1CC2)C, target: CC1CC(C)C[N+](C)(C)C1
origin: C([N+]1(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc2)ccc1, cl: C(C)[N+]1(CC)CC2C3C4C(C(C=C3)C2C1)C[N+](CC)(CC)C3, target: C([N+]1(CC)C(C)CCCC1C)C
